Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
5/23/25 4:38 PM,1-1267,Sale,Coffee Based,10001,Tubruk,,,1.000,15000.00,0.00,15000.00,2396.00,12604.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 4:38 PM,1-1267,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Li ls,Closed
5/23/25 4:38 PM,1-1267,Sale,Snack,80007,Donat,,,1.000,16000.00,0.00,16000.00,8483.00,7517.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 4:38 PM,1-1267,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Ls,Closed
5/23/25 4:38 PM,1-1267,Sale,Snack,80002,Cireng,,,1.000,15000.00,0.00,15000.00,7040.00,7960.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 4:38 PM,1-1267,Sale,,10009,kasmaran,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 4:19 PM,1-1266,Sale,,10007,Rindu,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 3:53 PM,1-1265,Sale,Signature Based,40010,Kirana,,,1.000,25000.00,0.00,25000.00,7101.00,17899.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 3:52 PM,1-1264,Sale,,10010,V60 argopuro,,,1.000,25000.00,0.00,25000.00,6000.00,19000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 3:52 PM,1-1264,Sale,,10005,mesra,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 3:52 PM,1-1264,Sale,Snack,80006,Tempe Mendoan,,,1.000,16000.00,0.00,16000.00,8512.00,7488.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 3:52 PM,1-1264,Sale,Add kitchen,13006,Add Kerupuk,,,2.000,6000.00,0.00,6000.00,1152.00,4848.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Nasi,Closed
5/23/25 3:52 PM,1-1264,Sale,Signature Based,40003,Husgendam Hot,,,1.000,23000.00,0.00,23000.00,8830.00,14170.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 2:26 PM,1-1263,Sale,,50001,Ajeng Hot,,,1.000,17000.00,0.00,17000.00,3672.00,13328.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 2:26 PM,1-1263,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,0.00,26000.00,10732.00,15268.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 2:26 PM,1-1263,Sale,Snack,80002,Cireng,,,1.000,15000.00,0.00,15000.00,7040.00,7960.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 2:26 PM,1-1263,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/23/25 2:26 PM,1-1263,Sale,Mineral water,10000,Air Mineral,,,1.000,10000.00,0.00,10000.00,3000.00,7000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 11:49 PM,1-1262,Sale,,10007,Rindu,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 11:31 PM,1-1261,Sale,,10009,kasmaran,,,2.000,44000.00,15840.00,28160.00,22000.00,6160.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 11:05 PM,1-1260,Sale,Espresso Based,30007,Latte Ice,,,1.000,25000.00,0.00,25000.00,9723.00,15277.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Ls,Closed
5/22/25 11:05 PM,1-1260,Sale,Tea Based,60003,Lychee Tea Hot,,,1.000,16000.00,0.00,16000.00,4501.00,11499.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 11:05 PM,1-1260,Sale,Snack,80001,Basreng,,,1.000,15000.00,0.00,15000.00,4744.00,10256.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 11:04 PM,1-1259,Sale,Tea Based,60005,Milk Tea Hot,,,1.000,16000.00,5760.00,10240.00,2078.00,8162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 11:04 PM,1-1258,Sale,,10007,Rindu,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 10:15 PM,1-1257,Sale,Main Course,12002,Nasi Gila,,,1.000,24000.00,0.00,24000.00,10783.00,13217.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 10:15 PM,1-1257,Sale,Espresso Based,30003,Black Hot,,,1.000,17000.00,0.00,17000.00,5587.00,11413.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 10:12 PM,1-1256,Sale,Main Course,12002,Nasi Gila,,,1.000,24000.00,8640.00,15360.00,10783.00,4577.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 10:12 PM,1-1256,Sale,Tea Based,60005,Milk Tea Hot,,,1.000,16000.00,5760.00,10240.00,2078.00,8162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 10:12 PM,1-1256,Sale,,10007,Rindu,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 10:08 PM,1-1255,Sale,,50003,Anindya Hot,,,1.000,17000.00,6120.00,10880.00,3042.00,7838.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 10:08 PM,1-1255,Sale,Snack,80006,Tempe Mendoan,,,1.000,16000.00,5760.00,10240.00,8512.00,1728.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 10:08 PM,1-1255,Sale,Mie,90003,Pizza Mie,,,1.000,20000.00,7200.00,12800.00,8363.00,4437.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 10:08 PM,1-1255,Sale,Main Course,12007,Ayam Chili Padi,,,1.000,26000.00,9360.00,16640.00,13968.00,2672.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 10:08 PM,1-1255,Sale,,10006,Rindu,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 10:08 PM,1-1255,Sale,,10010,V60 argopuro,,,1.000,25000.00,9000.00,16000.00,6000.00,10000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:48 PM,1-1254,Sale,,10009,kasmaran,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:48 PM,1-1254,Sale,Tea Based,60001,Lemon Hot,,,1.000,15000.00,5400.00,9600.00,1284.00,8316.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:41 PM,1-1253,Sale,Main Course,12008,Ayam Daun Jeruk,,,1.000,26000.00,9360.00,16640.00,0.00,16640.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:41 PM,1-1253,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,9360.00,16640.00,10732.00,5908.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:41 PM,1-1253,Sale,Add kitchen,13007,Add Telur,,,1.000,4000.00,1440.00,2560.00,1667.00,893.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:41 PM,1-1253,Sale,,10007,Rindu,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:41 PM,1-1253,Sale,,10008,Rayu,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:35 PM,1-1252,Sale,,10009,kasmaran,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:21 PM,1-1251,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,16000.00,0.00,16000.00,5226.00,10774.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:21 PM,1-1251,Sale,Signature Based,40003,Husgendam Hot,,,1.000,23000.00,0.00,23000.00,8830.00,14170.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:21 PM,1-1251,Sale,Signature Based,40008,Nirmala Ice,,,1.000,24000.00,0.00,24000.00,6852.00,17148.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:21 PM,1-1251,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 9:21 PM,1-1251,Sale,Milk Based,20001,Coklat Hot,,,1.000,23000.00,0.00,23000.00,5838.00,17162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 8:55 PM,1-1250,Refund,,10007,Rindu,,,-1.000,-22000.00,-7920.00,-14080.00,-11000.00,-3080.00,-0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 8:50 PM,1-1249,Sale,Main Course,12002,Nasi Gila,,,1.000,24000.00,8640.00,15360.00,10783.00,4577.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 8:24 PM,1-1248,Sale,Main Course,12003,Nasi Goreng Jawa,,,1.000,24000.00,0.00,24000.00,10455.00,13545.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 8:18 PM,1-1247,Sale,Espresso Based,30008,Cappucino,,,1.000,25000.00,9000.00,16000.00,8208.00,7792.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 8:15 PM,1-1246,Sale,,10009,kasmaran,,,2.000,44000.00,15840.00,28160.00,22000.00,6160.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 8:15 PM,1-1246,Sale,Snack,80001,Basreng,,,1.000,15000.00,5400.00,9600.00,4744.00,4856.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Basah ekstra pedas,Closed
5/22/25 8:15 PM,1-1246,Sale,Signature kichen,70002,Waffle Vanilla,,,1.000,25000.00,9000.00,16000.00,9184.00,6816.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 8:15 PM,1-1246,Sale,,10009,kasmaran,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 8:03 PM,1-1245,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,9360.00,16640.00,10732.00,5908.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:59 PM,1-1244,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,16000.00,0.00,16000.00,4975.00,11025.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:59 PM,1-1244,Sale,Espresso Based,30002,Espresso Bon-Bon,,,1.000,15000.00,0.00,15000.00,4596.00,10404.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:53 PM,1-1243,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,15000.00,5400.00,9600.00,3054.00,6546.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:49 PM,1-1242,Sale,Espresso Based,30004,Black Ice,,,1.000,17000.00,6120.00,10880.00,5641.00,5239.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:49 PM,1-1242,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,16000.00,5760.00,10240.00,4975.00,5265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:47 PM,1-1241,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:47 PM,1-1241,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:46 PM,1-1240,Sale,Espresso Based,30005,Piccolo,,,1.000,18000.00,6480.00,11520.00,7992.00,3528.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:46 PM,1-1240,Sale,,10007,Rindu,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:46 PM,1-1240,Sale,Espresso Based,30008,Cappucino,,,1.000,25000.00,9000.00,16000.00,8208.00,7792.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:46 PM,1-1240,Sale,,10007,Rindu,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:37 PM,1-1239,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,9360.00,16640.00,10732.00,5908.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:37 PM,1-1239,Sale,Milk Based,20001,Coklat Hot,,,1.000,23000.00,8280.00,14720.00,5838.00,8882.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:37 PM,1-1239,Sale,Main Course,12008,Ayam Daun Jeruk,,,1.000,26000.00,9360.00,16640.00,0.00,16640.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:37 PM,1-1239,Sale,,10005,mesra,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:26 PM,1-1238,Sale,,10009,kasmaran,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:26 PM,1-1238,Sale,,10007,Rindu,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:12 PM,1-1237,Sale,Tea Based,60005,Milk Tea Hot,,,1.000,16000.00,0.00,16000.00,2078.00,13922.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:12 PM,1-1237,Sale,Tea Based,60006,Milk Tea Ice,,,1.000,16000.00,0.00,16000.00,2790.00,13210.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:10 PM,1-1236,Sale,Signature Based,40006,Arunika,,,1.000,19000.00,0.00,19000.00,3256.00,15744.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 7:10 PM,1-1236,Sale,Espresso Based,30004,Black Ice,,,1.000,17000.00,0.00,17000.00,5641.00,11359.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 6:37 PM,1-1235,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,15000.00,5400.00,9600.00,3054.00,6546.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 6:37 PM,1-1235,Sale,,10008,Rayu,,,1.000,22000.00,7920.00,14080.00,11000.00,3080.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 6:08 PM,1-1234,Sale,,10010,V60 argopuro,,,1.000,25000.00,9000.00,16000.00,6000.00,10000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 6:02 PM,1-1233,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,16000.00,0.00,16000.00,4975.00,11025.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Ls,Closed
5/22/25 6:02 PM,1-1233,Sale,Milk Based,20008,Red Velvet Ice,,,1.000,23000.00,0.00,23000.00,7214.00,15786.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 6:02 PM,1-1233,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,15000.00,0.00,15000.00,3054.00,11946.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 6:02 PM,1-1233,Sale,Mineral water,10000,Air Mineral,,,1.000,10000.00,0.00,10000.00,3000.00,7000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 6:02 PM,1-1233,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,16000.00,0.00,16000.00,4975.00,11025.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 5:46 PM,1-1232,Sale,Snack,80006,Tempe Mendoan,,,1.000,16000.00,0.00,16000.00,8512.00,7488.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 5:46 PM,1-1232,Sale,,10010,V60 argopuro,,,1.000,25000.00,0.00,25000.00,6000.00,19000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 5:46 PM,1-1232,Sale,Mineral water,10000,Air Mineral,,,1.000,10000.00,0.00,10000.00,3000.00,7000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 5:46 PM,1-1232,Sale,Signature Based,40001,Kopi Susu Hot,,,1.000,20000.00,0.00,20000.00,7337.00,12663.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 4:47 PM,1-1231,Sale,Snack,80004,Tahu Tuna,,,1.000,15000.00,0.00,15000.00,9653.00,5347.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 4:47 PM,1-1230,Sale,Main Course,12005,Ayam Curry,,,1.000,25000.00,0.00,25000.00,14083.00,10917.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 4:47 PM,1-1230,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 4:23 PM,1-1229,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 4:23 PM,1-1229,Sale,Snack,80001,Basreng,,,1.000,15000.00,0.00,15000.00,4744.00,10256.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 4:23 PM,1-1229,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 2:52 PM,1-1228,Sale,,10009,kasmaran,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 12:32 PM,1-1227,Sale,Signature Based,40006,Arunika,,,1.000,19000.00,0.00,19000.00,3256.00,15744.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 12:32 PM,1-1227,Sale,Signature Based,40001,Kopi Susu Hot,,,1.000,20000.00,0.00,20000.00,7337.00,12663.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 12:32 PM,1-1227,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,17000.00,0.00,17000.00,3415.00,13585.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 12:32 PM,1-1227,Sale,Snack,80008,Singkong Keju,,,1.000,18000.00,0.00,18000.00,8580.00,9420.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 11:51 AM,1-1226,Sale,,10007,Rindu,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 11:51 AM,1-1226,Sale,Toast,11004,Roti Bakar Keju,,,1.000,13000.00,0.00,13000.00,6214.00,6786.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 11:51 AM,1-1226,Sale,Snack,80004,Tahu Tuna,,,1.000,15000.00,0.00,15000.00,9653.00,5347.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/22/25 11:49 AM,1-1225,Sale,,10009,kasmaran,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 11:08 PM,1-1224,Sale,Tea Based,60002,Lemon Ice,,,1.000,15000.00,0.00,15000.00,1783.00,13217.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 11:08 PM,1-1223,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,15000.00,0.00,15000.00,3054.00,11946.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 11:08 PM,1-1223,Sale,Main Course,12005,Ayam Curry,,,1.000,25000.00,0.00,25000.00,14083.00,10917.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 10:37 PM,1-1222,Sale,Add kitchen,13008,Add Sambal,,,1.000,0.00,0.00,0.00,0.00,0.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 10:37 PM,1-1222,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 10:28 PM,1-1221,Sale,Milk Based,20006,Matcha Ice,,,1.000,23000.00,0.00,23000.00,7376.00,15624.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 10:28 PM,1-1221,Sale,Tea Based,60005,Milk Tea Hot,,,1.000,16000.00,0.00,16000.00,2078.00,13922.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 10:28 PM,1-1221,Sale,Tea Based,60003,Lychee Tea Hot,,,1.000,16000.00,0.00,16000.00,4501.00,11499.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 10:28 PM,1-1221,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 10:28 PM,1-1221,Sale,Snack,80002,Cireng,,,1.000,15000.00,0.00,15000.00,7040.00,7960.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 10:28 PM,1-1221,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,17000.00,0.00,17000.00,3415.00,13585.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 10:21 PM,1-1220,Sale,Espresso Based,30001,Espresso,,,1.000,15000.00,0.00,15000.00,5400.00,9600.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 10:06 PM,1-1219,Sale,Toast,11001,Roti Bakar Coklat,,,2.000,26000.00,0.00,26000.00,11910.00,14090.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 10:06 PM,1-1219,Sale,Additional,13005,Add Keju,,,2.000,4000.00,0.00,4000.00,432.00,3568.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:06 PM,1-1218,Sale,Main Course,12004,Ayam Teriyaki,,,1.000,25000.00,0.00,25000.00,10703.00,14297.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:06 PM,1-1218,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,0.00,26000.00,10732.00,15268.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:05 PM,1-1217,Sale,Toast,11001,Roti Bakar Coklat,,,1.000,13000.00,0.00,13000.00,5955.00,7045.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:05 PM,1-1217,Sale,Additional,13005,Add Keju,,,1.000,2000.00,0.00,2000.00,216.00,1784.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:05 PM,1-1217,Sale,Tea Based,60002,Lemon Ice,,,1.000,15000.00,0.00,15000.00,1783.00,13217.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:05 PM,1-1217,Sale,Mie,90001,Mie Goreng,,,1.000,11000.00,0.00,11000.00,4880.00,6120.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Tnp sayur,Closed
